video_id,comments
wR4Xfwjr-3Y,"[""I think log normal transformation should only be applied if the variables doesn't form a gaussian distribution......pls correct if I am wrong"", 'You can simplify this :->  len(dataset [feature].unique()) === dataset[feature].nunique()', 'That was fun, enjoyed the video!', 'if we apply log to both the input features and output variables then the basic relationship between the two remains the same', '9:33 Why did you find outliers after log-transforming the feature?', 'if 0 in data[feature] ? why is 0 used ?\nA normal/gaussian distribution has (mean, standard deviation ) as 0 and 1 \nLet me know if this is correct..', 'in if condition whenever zero arrives it pass bcuz log(0) is not defined due to which it kernel will give error.', '1.Why box plot is not applied to discrete features? 2.Why should we apply log transformation for detecting outliers?Is it necessary ?', 'thanks !!!  100000 likes from me', 'Do we need to do log(SalesPrice) for every iteration?\nCant it be done once outside the loop?']"
ioN1jcWxbv8,"['Great video sir', 'correct me if iam wrong\nsum()>0 right if it is greater than 1 if will not include columns with 1 null values', 'I like how a dude takes trousers off in the background', 'i dont get the point of 8:20, u should just use the feature thats the most important/representative or got biggest weight in the dataset?', 'Can we get accurate prediction with only one feature available plz reply', 'First of all Krish, thank you for sharing this video. How can I sort the percentage of missing values? It will be of great help if you or anybody from the community can help', 'thanks', 'the code is ver different from usual data science projects krish. for this in thid for that in that', 'sir what an explanation, this was by far the best video on eda loved it... you are truly an inspiration sir! keep going', 'where can i find the dataset??']"
hKw3ugv6Cu4,"[""Sir what degrees you have I am so sorry for this if you like then you can tell otherwise don't tell"", 'Can you give a resume sample?', 'is it necessary that only speaking english engineer can become data scientists.', 'Thanks for explaining, can you please help with end to end with a example of sample data', 'Hi Krish, Can You please make a short video on how You actually moved towards data science field, based on Your personal experience. Another thing, According to You, how difficult it is for a fresher(2-3 yrs exp in another domain, not in data science) to get a Data Scientist Job in India??.............Thanks....................', 'Thankyou so much Sir', 'It is just like a bouncer in cricket...lol...sometimes a bouncer leaves you with broken ribs.', 'Amazing!! THanks!!', 'Can share a model resume for data science?', 'Thanks Krish for these valuable information. Can you please guide, how to handle interviews ,if you are making career transition to Data Science without having any proper end-to end project experience.\nMusic at the end was really good.😍']"
dyR_xbZjn9g,"['Yessssssssss', 'YES !!!!!!!!!!!!!!!!!!!', 'yes', 'Yes I can do data science!', 'Thank you so much for this video!', ""Yes, It's really my taype  I can do it .thanks for giving important advice  god bless you"", 'Yes, I will . Thank you for this motivation.', 'Yes sir i want to switch my career', 'Yes', 'I know that,you did this video for me...']"
4Mrlhdc6Q_8,"[""Krish you're the best!"", 'please upload further videos', 'Please upload next videos', 'Pls upload next videos..', 'Hi Sir.Pls send the data sources to vinodjadhavmlp@gmail.com.', 'Sir is there Gini index codes in python', 'I am hope fully thank you for your previous knowledge sir.']"
Y35csYajVCc,"['Hi sir..I am doing bsc computer.\nWhat courses should I join for masters course so I can use AI  in health care', 'great sir', 'Krish \nVery nice video. I am Eye specialist by profession. Very keen to learn artificial intelligence from scratch. We already have some papers coming on artificial intelligence in Retinopathy of prematurity.', 'cool video :) but we need to remember that the more AI helps, the more doctors will need to change. And being a doctor might mean something completely different in the future that it means now, so teaching new doctors need to change too, so to make that AI impact on healthcare faster and more plausible :)', 'Very informative, a very nice work...........Can you provide the link to the papers as well...and please upload docker and kubernetes videos', 'Bro I am confused ,WIch is best for sap-Hybris( sap e-commerce WIch internally uses java for coadding) ML OR AI OR DL  please help me out', 'Sir pls make a video on how to implement chi-square ,t-test on CNN for pneumonia detection', 'Krish, can you please make a video of banking product analytics use case and how to do exploratory analysis and how to segment the customer..if you can give all the possible senario for the same usecase that will be very helpful...', ""It's impossible not to be excited about the potential AI has in healthcare. Models that can diagnose disease are very useful and can make a huge difference. I'm glad to see so many people working on making them better and on implementing them.\nPersonally, I'm more fascinated by how we can use AI to get insights into what causes disease and how we can prevent it. There's so much to discover. We've barely scratched the surface. 😊"", 'Brother what is the purpose of life?']"
mUAa3AjF7mE,"['Nice explanation.. Thanks sir.', 'please make video on RBM', 'Can we do imputing missing values using random forest and decision tree', 'Sir can you send the codes of random forest and decision tree']"
aWAnNHXIKww,"['sir please make a video on how to set hypothesis when we get linear data, multi linear or multi class or polynomial dataset\nwhat will be my hypothesis', 'Love this', ""Great explaination!\nI have one doubt:\nWhen we see sklean's classification report, it gives precision and recall for both classes, so which one should be considered in that case? Suppose we are dealing with cancer det. problem we need to see class 1(having cancer) recall. then what does class 0 recall signifies there?"", 'Very helpful video. Thanks Krish :)', 'this is one brilliant video! thank you very much.', 'Amazing explanation. Thank you so much :) You are always the best!', 'Krish always explains and makes concept simpler and make us remember for eternity', 'Thank you sir', 'Very well explained, thank you', 'Please explain epoch and its graphs with recall, precision and accuracy']"
lP1hb4BFAWA,"['Nyc Describing sir 🙏🏼', 'I feel like I just hit a jackpot. woah', 'Hi,I am 37 years old housewife with two kids.i did mtech in power electronics.(2009).now looking to start my career in data science. And I started for learning.is it possible to get a job in this field.', 'Excellent video ! Thanks a lot', 'Thank you so much for this learnig path... i started learning Data science and this path will definitely help.. Thanks :)', 'Sir I am a fresher 2021 from ece stream!!! I want to start career in data science will u suggest me to take pg programe in great lakes institute having course fee 4,13,000', 'Alhumdullilah', ""I am a Master's in Clinical Psychology, recently got very interested in Data Science, I am decent with Statistics as we had that in our psychology syllabus. Can I make a shift? I am 23 years of age right now."", 'but there is no any material', 'hello sir i join the membership for the data science material']"
Dt89dX0c7Cw,"['Sir, please help me, I have a Question \nHow can I make a symbol of  ""Standard deviation"" in Jupyter Notebook because I learn Pandas Data Science from Udemy by self-learning?\nSo please help me, I can\'t understand what I should do?', 'Hi Krish, I am working for a ASEAN bank...as a Data Scientist...the job is core data science profile...i.e understand requirement, collect data from hive database, analyse, model building using python, ml...so i am looking for same sort of stuff, as I want to build my career in ds, and wants to work deep learning and Artificial intelligence...\n\nbut now I have got an offer from EY GDS while applying it was mention Data Scientist with cloud technology but on offer letter it is Mentioned senior financial analyst...\n\nso I want to know should I accept this offer and join as senior financial analyst...will i get to work using python, sql and ml modelling part as I do not want to restrict myself to create visulaization, charts dashboards, can you give me the idea about this financial analyst role...\n\nplese reply asap...as i have to respond to their offer,,,,\n\nthough I got a decent hike of 60% but I want to give more importance to the work that I like (so i want to be sure that I am joining on similiar role)', 'Which domain has good scope for data scientist in terms openings and salary..??', ""sir make video on work life of data scientist as compared to other IT fields. I'm UPSC aspirant and I want choose such field to work which has less coding and I should get extra time for praparation."", 'I HAVE COMPLETED MY MASTER IN EMBEDDED SYSTEMS IN 2020 AND I AM INTO DATA SCIENCE SO MY QUESTION IS SHALL I STAY IN INDIA N JOIN SOME COMPANY AS DATA SCIENTIST ???OR TO GO THE USA/CANADA FOR MASTERS IN DATA SCIENCE ??OR TO JOIN A COMPANY WHICH HAS INTERNATIONAL PLACEMENTS??', ""Why aren't they considering freshers at large? Many jobs have the least requirement of 1 -3 years of experience. How can a fresher make a mark?"", 'Thanks a ton through your classes and guidance I recently got a job in amazon with amazing salary thanks bro', 'Thanks for this video sir. I have 9+ years of experience in software development. If I switch to DS will I get hired for freshers package? or will companies consider my past development work experience. Please suggest. Thanks', 'Can mca become data scientist', 'Thank you sir for sharing information! Finally I got informational video focusing on all aspects']"
nfQT-9VEbic,"['Congratulations Krish.. Love all your teaching videos. Thanks a lot and keep on sharing such wonderful videos.', 'hey krish..i am software engineer and new to ML and found your channel extremely simplified and useful..Thanks for all your videos..:)', 'Amazing 👍 keep up the good job', 'Hard work definitely pays off and your efforts are the practical example of that !  Thank you so much for sharing the knowledge and enlightening us all. I subscribed your channel when you had 74.5K subscribers. Since then the number grew rapidly and proud as well as lucky to have a mentor like you! Best of luck<3', 'Congratulations Krish for 100k sub...', 'Wish’ many more to come!', 'Thanks for making our learning journey easy!', 'Great job sir !!', 'U r my mentor ...🙏', 'Congratulations keep growing\nAlso waiting for the PCR video (Principal Component Regression)']"
lH-OYVTkx68,"['I see only options to download qlikview/salesforce connector do I have to pay for qlik sense to download/', 'Sir Please  check first installation process now. The windows appeared on website is not same as you have. if clicking on download option, qlickview is downloaded. what should we do for installing qlicksense?', 'Hi,\nwhat are the prerequisites to install QlikSense  desktop, I am using Linux operating system so please let me know.\nThanking you.', 'Hi vishnu one small req, try to post atleast one video per day', 'In website showing the QLIKVIEW Personal edition.is it free version or else trail version fro 30 days???\nhow can i download full version\nplease give the reply please', 'Hi krish Thanks for taking qliksense in BI.\n\nPlease do upload next videos as soon as possible', 'Qliksense is available only for a free trial for 30 days. It is a paid software.', 'really looking forward with this topic', 'I see only options to download qlikview/salesforce connector... ! any suggestions here... ?', 'Suggest we demonstrate examples of good dataviz and bad ones from business perspective']"
4-rxTA_5_xA,"['Thank u sir', 'sir, can you provide pdf of this', 'pls explain this on a real dataset', ""Great explanation sir, but I didn't get why are we using np.random.seed() ? Can  anyone please help with the seed thing."", 'Great teaching skill', 'how can 1.13 < 0.05, at 10:10 , is it mistake or just Krish Naik logic', ""Height and age doesn't follow Poisson distribution, it follows normal distribution."", 'Very great learnings✌🏻', 'Thank you so much Krish ..excellent.', 'In the second one sample t test how is p value of 1.13 less than 0.05? Can someone please explain.']"
pKdHGJ81CoI,"['How to develop problem solving skills', 'Your videos motivates us .. thanks', 'Hello sir, \nCan we extract raster image drawing from python or any machine learning module to covert it to vector file.\nWe are facing lot of issues in that area.', 'Can you please provide some examples of use-cases to help us understand whether to consider precision or recall to determine the model performance - which one is more important? I am bit confused about it', 'Congratulations Krish ...  Keep up your good work... Stay blessed ...', ""Hi there sir, is it possible for an electrical diploma holder to be a data analyst, kindly do some videos for such person who aren't degree graduate."", 'How can i speak so fluent English  like you🙏🙏🙏🙏', 'Advance congrats to 1lakh subscribers', ""Job Les Guy can't Spend time with Relatives... Because they are asking so many Questions... I can't  Able to Give Answer...😂..."", 'Hi krish! Actually I have done msc in pure mathematics and I want to make career as data analyst. So can u plz guide how should I start this journey and is this the right path for mathematics student. Initially mujhe kaise shuruaat karni hogi']"
_n3j6v6LCtU,"['Thank for sharing such a good content..', 'List of Daraviz tools was useful !']"
7G-Rvud_C0g,"['this is like cognos analytics', ""Hi Krish... Is this video made by you? It's not your voice!!!"", 'This is a very good example of how one should NOT explain why one should use a visualization tool, unless you are trying to impress someone else in the IT field on all the technological power and intracacies of dataviz tool ! The biggest reason why dataviz tools are required by business is to assist in deciaion making based on data. Business user is trying to land a helicopter and your 30 dashboards just do not help him land safely! Hope you understand !?', 'Can you please tell me whats the difference between qliksense and qlikview.\n\nAnd what do you think about Alteryx and its scope in future', 'Qliksense is pretty costly($30 per month).', ""I have dout but i can't type all that bro i want to contact you can you please help me"", 'Hi Krish can you please advise which visualization tool is best for machine learning']"
jQ5_DfX6CZg,"['आपको हिन्दी में भी वीडियो बनाने चाहिए आप एक बहुत बड़े तबके को उपेक्षित कर रहे हैं', 'Is qlicksense is open source', 'Sir just one suggestion. please avoid that background music', 'Soundtrack in background is creating disturbance', 'Thanks for starting ""this"" also....!', 'THANKS for the this playlist, we want EDA in depth ie what graph is actually telling if it overlapping or separated.', 'Thank you sir 🙏', 'Amazing videos. Kudos. Please provide your email address so those who had any doubts can reach you easily. \n\nThank you', 'wow !!!!', 'Hi Krish, what do you think about Cognos analytics (IBM BI)? Thanks.']"
n9jz7G68pVg,"['The future lies with projects like the Utopia ecosystem because there is a lot of demand for privacy and security of personal data online.', 'u r legend ❤', 'Thank you ..very fruitfull information', 'Thank you :)', 'That was what I was looking for, an excellent explanation with simplicity and schemas, thanks a lot', 'Great video!', 'Please translate from Indian to Spanish', 'Thank you, very helpful!', ""So Data Leakage on missing value will happens if i'm doing imputations to replace the null values right? \n\nwhat if i just remove the rows with missing value(if it's only a a small percentage), does Data Leakage will not be happening(because i dont do replacements) or it will still happen?"", 'Great explanation Krish... You are doing great work... Stay blessed always']"
eXAdgABW-Oc,"['Krish can you please tell me about minimum salary for data science as a fresher. Please clear my doubt', 'Can you please tell how to do testing in AI and Machine learning?  Which will be the process or which are the tools that will be used to do automation testing in AI and Machine learning?', 'Hi Sir, Please upload the further videos of deep learning', 'You are great Krish.', '👍👍', ""I'll be writing GATE in Feb20.If i get some IIT then it's good, else. Shud I take up some DS course such as Applied AI course Or shud I apply for MSc DS in cllgs that u have shown in ur YouTube video?"", 'Hi Krish I have done a sales prediction using LSTM with TimeseriesGenerator and the data has 14 months of day-wise sales, I have tried to predict for 15th month and but the rsme is very high looks like its not a good model. Can I predict with good accuracy with just 14 months of data? If yes what other methods could I try?', ""Hi Krish, I'm planning for a transition , I have basic knowledge of C programming with no experience, being a home maker can I try data science"", 'How is future to learn rpa courses', 'Hi Krish.. can you upload a video on spline regression ?']"
-mF8yrw0f6g,"['My Spyder version is 3.3.6.but in variable explorer, there is not showing any name,type & size..how to get it?..Sir please help', 'thank you', '2:55 for debugging part', 'great tutorial...', 'still confused about ""step"" and ""step into"" QQ', 'Thanks alot sir for this very informative Video. Please make a on how to use and executed package and module on python by spyder.', 'What did you say to google at 3:36 ?', 'Thanks so much for the introduction to the Spyder Debugger.', 'Good stuff !', 'Thank you sir for teaching debug\nNow I am expert in for Loop']"
HLq8XDlVhUg,"['Great session', 'more videos on pipe lines please', 'What is  the  purpose  of life?', 'Krish naik sir i am watching your  video. From one month i am searching good data science institute in Bangalore  so can you suggest me good institute please reply sir', 'R u a civil service aspirant', 'need a video on custom transformers', 'can you upload a video on, How to make custom transformers', ""import warnings \nwarnings.filterwarnings('ignore')""]"
qnbJcbjh-3s,"['Can you give your github code', 'Can u share your git hub  project ?  we need to follow same structure. i  am already member of your videos', 'Hi, can you please share requirements.txt file', 'Hello Sir I have seen lot of videos of your tutorial, can I request some thing ? \nif you make something that will cover data science+pipeline+ml ops in azure which will make some sense, and in pipeline what are the required pipelines which are necessary and if we want to enhance the pipeline then how it can be happened ?', 'Sir which certification is good Azure Data scientist or Azure AI Engineer', 'the URL in tje overview, is it local deployment or it is productionized? Can this URL be used as production url?', 'this is azure web app video nothing related to Azure ML', 'Thanks Krish', ""Sir, I have a question, can we deploy DL models in azure, in which we have also used streamlit(for webpage interaction only), I was trying in Herokuu but it was giving error because my slug size is more than 500 MB(because tensorflow alone was installing in the background and taking 500+mb of size) , and they won't accept that. So, will there be any problem with size in azure?\n\nPlease suggest, that would be great help\nthank you"", 'where is github code.. if you dont give github link.. i will unsubscribe']"
DHxsNrL7Zfw,"['Great video Krish! I followed your code to the end...well almost...I\'m getting ""FitFailedWarning:"" error (even though I have the exact copy of your code. Trying to figure it out...but if u\'ve seen this before, would appreciate some advice. Thanks!', 'Thanks for the video. This is exactly what I was looking for! You have my like and subscription. Btw, I also followed you on LinkedIn. Thanks Krish.', 'Thank you brother', ""Why are you passing train data through your gridsearchcv??? You're supposed to pass the full X and y for your cross validations..."", 'Why test accuracy is changed by every run ??', 'I have a basic doubt why do we need to mention ""RandomForestClassifier"" in pipe. Can I mention any other classifier as well in this case LogisticRegression?', 'I get an error saying, ""no module named sklearn.pipeline""', 'can we have a pipeline to get the best hyperparameter for regressor and other please, more on pipeline tutorial please', 'Fantastic no-beat-around-the-bush get-right-to-the-point educational video. Thanks, Krish!', ""Hello Krish... It's a great video. \r\nYou scaled the data before gridsearch but while doing gridsearch you haven't scaled data.\r Doesn''t it impact accuracy?\nWhy you did not use scalar in pipe line for Gridsearch? We can make a pipeline with scalar and estimator and use this pipeline as estimator in Gridsearch right!!""]"
w9IGkBfOoic,"['Sir please share the code of adding an Xgboost to this pipeline !', 'I have a big one question: What is the difference of build a Machine Learning application with Pipeline and to build a machine learning application with a OOP technique? I see that it is the same.', 'Nicee', 'Thank you so much Krish Naik!', 'Thanks for this great example', 'You gave a nice and clear tutorial!!', 'wow\nthis was cool\nthanks!', ""how do you do remove outliers for the training data using sklearn's pipeline for the cross validation purpose? Will imblearn pipeline suit well in that case?"", 'Hi Krish, Super helpful video... THANK YOU!', 'X_train scaling happened in pipeline, what about X_test scaling']"
xcODUk0o6tU,"['Hi Krishna , \nWhich cloud platform to learn for  Machine Learning  projects  ?', 'what if we do not disable ..... ??', 'You are amazing in simplifying the difficult concepts in ML, DS, etc...', ""Hey Krish, I just saw another video of deploying using Cloud Run, Can you please tell me what's the difference between these two?"", 'GUYS YOU SHOULD ENABLE YOUR APİ JUST BEFORE 09:47. PLEASE FOLLOW THESE STEPS:\n\n1) APIs & Services -> Enabled APIs & Services\n2) Then typing search box App Engine. And enable it. Now you can continue the steps after 09:47', 'I have deployed my Selenium Script which runs across multiple web pages on a particular website and it works fine on my system but after deploying on Google Cloud and Heroku it is showing an Error after running. I found that the possible reason is memory limit was exceeded.\n\rPlease help me out.', 'Thank you!', 'Voice is very low , even with blutooth not able to hear properly', 'Did u simply create the .yaml file in notepad++ or what needs to be done? Im using spyder anaconda', 'Can we deploy model developed in R']"
YrhlQB3mQFI,"['HI, Why we did not formulate the null  hypothesis testing as There is a difference instead of there is no difference?', 'Pls make one video of reg with stats model , what is the use and why to use', 'I wish  I had not seen this video, it confused me more.', 'His most of the content is taken from here https://www.youtube.com/watch?v=I10q6fjPxJ0 :( this should be called plagiarism', 'Do you have a course?', 'Sir You explain beautifully but I think your mic is not working. If that is corrected, it will be 100% super. 🙏', 'hey can anyon help me out how to find saas application and non saas and also consumer', 'Great video!', 'A candidate sat in recruitment tests for the job of data scientists by one of the top leading firms of US. He was confused whether the salary in the company is good or not. So, what he did was that he took a survey of 14 employees working there. Their salaries would be given as input and candidates would like to test the hypothesis whether there is no significant mean difference in salary of data scientists given input mean. We have to return True if we can decline the hypothesis else False (Take threshold of 0.05) \xa0 \xa0plz solve this question', 'Thank you so much. I love your method and pace of teaching.']"
P6f2Vl4yENE,"['How is insofe Bangalore', '.', 'What about course by great learning', 'Sir how in Pg programme in Data Science IIITB Bangalore by UpGrad', 'Krish please help me please in this please please', 'Any one pls can guide me being fresher which institute is the best trustworthy  in Mumbai for pg in data science', 'How is Careerera Data Science course', 'Hi krish, i need to know about pg in data science at MAHE', 'How is iiit Bangalore for associate PGD data science program in collaboration with upgrad.', 'This video is very much useful.I have been looking for post graduation in data science .Thankyou  for making this video and helping.😊']"
vQhJ7yDI5WI,"['How can we download these books.', '*What about Python For Beginners by Nishchay Kumar Hedge*', 'Link those pdf files link in bio', 'gggive inks in descripion', '@krish Please suggest books or you tube channel for DS.', 'Sir ,ineuron people  is saying you will also teach in deep learning,but you replied ineuron will teach,with out knowing how they will teaching methodology ,how can we take course sir \nAtleat make sure how there teaching demo and requesting to join you in part', 'Hey can u give us the link of the books to download', 'Python in Nutshell, Python crash course', 'Sir nice video \nThanks for creatings such content', 'In this rapidly changing world investing time to learn technology by reading books is no longer worthy. Yes, someone can have different opinions, but I always speak the truth.']"
83Ohsevj3JM,"['The details shared were very helpful but Where can we go for 1 year MS in Data science? As all colleges provide 2 years course', 'Sir is VIT chennai worth to join??', 'Is there any health care data analytics', 'Hello sir, \nCan you please help me with institute in Delhi that provides msc in data science?', 'Sir, is it good to do MSC Data science from Chandigarh university?', ""Want details about MSc Big data analytics entrance exam in st. Xavier's College Mumbai and Jai Hind College Mumbai"", 'How to enroll for the college which exm we have to give', 'Is there a difference in data analytics and big data analytics', ""Glad, you didn't put Indian Statistical Institute, Kolkata among those institute/colleges. \n\nWith negligible tution fee for 2years plus the 12,500 monthly stipend and avg base package of 15L (data scientist, Investment Banking, Applied Scientist....), it basically pays to study there with huge Return on invest unlike any MBA. \n\nBut of course, you have to crack the 10-15 seats all india entrance exam"", ""M.Sc Data Science\n1. Chennai mathematical institute\n2. Christ University, Bangalore\n3. VIT vellore\n4. Fergusson college, Pune\n5. Loyola College Chennai\n6. Manipal University\n7. SRM University in Health care\n\nM.Sc Big Data Analytics\n1. St Joseph College, Bangalore\n2. St Xavier's, Mumbai\n3. St Xavier's, Ahmedabad\n4. Vivekananda University, Kolkata\n5. Central University of Rajasthan\n6. St Aloysius College, Mangalore\n7. Symbiosis Institute of Geoinformatics (DS and Spatial Analytics)""]"
uMWJls5Roqs,"[""it's really amazing!! BUT can we do cross-validation with auto-sklearn?"", 'How can you install auto sklearn in Anaconda?', 'I am getting an error\n\nERROR: Failed building wheel for pyrfr\r\n  Running setup.py clean for pyrfr\r\nFailed to build pyrfr\r\nInstalling collected packages: pyrfr, smac, auto-sklearn\r\n    Running setup.py install for pyrfr ... error\r\nERROR: Command errored out with exit status 1: /usr/bin/python3 -u -c \'import sys, setuptools, tokenize; sys.argv[0] = \'""\'""\'/tmp/pip-install-jozzqobj/pyrfr/setup.py\'""\'""\'; __file__=\'""\'""\'/tmp/pip-install-jozzqobj/pyrfr/setup.py\'""\'""\';f=getattr(tokenize, \'""\'""\'open\'""\'""\', open)(__file__);code=f.read().replace(\'""\'""\'\\r\\n\'""\'""\', \'""\'""\'\\n\'""\'""\');f.close();exec(compile(code, __file__, \'""\'""\'exec\'""\'""\'))\' install --record /tmp/pip-record-g0am994c/install-record.txt --single-version-externally-managed --compile Check the logs for full command output. while installing\n!pip install auto-sklearn', 'How to perform on our own dataset?', 'EDA part is also done by auto sklearn?', '@krishnaik sir, can i use it in jupyter notebook after installing auto-sklearn in google collab?', 'link to github or colab page', ""I'm getting KeyError: None while fitting the model,  I googled it but, did not find a solution can you please help me with this error."", ""can any one plz help me .  when i am using anaconda inside that  spider3 then  in spider i  am importing np,plt,pd then when i am reading the pd.read_csv.... i can set the current working directory and the result table showing numpy,plt,np in result table instead of showing the data available in 'Data.csv' file ?"", 'link to notebook?']"
oazk2VxqOPk,"['Can I get number', 'Sir i am a BCA student i want to learn machine learning and data science should I start now I have learn c c++ php datastrature and  relational database mysql?? 🤔🤔🤔🤔🤔🤔', 'Please make a video on PCR Principal component regression', 'Niz intro ...:', 'I like your videos. Please keep doing videos on Machine learning..Thanks for your videos ...', 'Can you do a video, explain end to end life cycle project to the interviewer as an interviewee', 'Your videos are really very helpful, i was referring to your deep learning playlist- class weight intialization, I had a query which has been there from so long - if we are doing multi class classification and each class has equal data and importantance in predicting output, then what would be the class weight? Can you please share a solution to this', 'I like your tutorials , but no company accepts unless u hv experience , concept apart.', 'Tysm  for giving us path to become data scientist', 'Amazing sr 👌👌👌👌']"
Y3QzLIBp64M,"['amazing', 'lost me at the matrix', 'I wish I had same passion and commitment to my learning. You are inspiring.', 'Thank nice explanation!', 'Can we say that type 1 is false positive and type 2 is false negative error??', 'Hi SIr, \nIn confusion matrix false positive is  Type 1 error and false negative is type 2 error. How can ""rejecting null hypothesis when it is true"" i.e type 1 error relates to False Positive. I am not able to do the one to one mapping. Kindly help.', 'I thought Null hypothesis always refers to statuesque. Can you please check whether null hypothesis is right in market crash example? Thanks', ""@krish naik there's mistake at 8:48 in the video.......tht one also is an example of type error where you are rejecting null hypothesis but it turns out to be true...please correct it. Thanks"", 'can i have the whole playlist', 'Thankyou sir so much .... because of your great n easy explanation...my presentation prepration got easy ☺️❤️']"
oxry8hE1nXM,"['Hi sir, iam krishna, how to use  the machine learning topics  used to devops concept  ?, It is possible ?', '""Just Awesome"" krish sir👏👏👏', 'Where should do data science certification please reply me', 'This book is available for free in Kindle \nhttps://www.amazon.com/dp/B07GTC8ZN7/ref=docs-os-doi_0', ""Haha.. bhai.. overload..   you uploading videos too fast to be accommodated..I'm saving the links and will definitely go 1 by 1...  Anyway Thank You."", 'Sir will you please make videos related to real life projects of data science, i know you have projects playlist but the projects like same as working in your company?', 'Nice set-up sir 👌👌😊', 'NYC sir...', 'great video man as always, very apriciate it.\njust a sugestion, maybe you can do a vlog about your data scientist work.\nI am still confusing about what is data scientist is working in real job at a company', 'New studio setup?']"
XcWFTEdERP0,"[""Could you please tell where can I get Indian flight data, i.e. what flights are operating over the country, their sources and destinations, timings etc. I've been searching for such data but not able to find it."", ""I'm searching for a very long time for Dataset related to Education... Please help"", 'Great effort Krish.  Thank You', 'Good job buddy', 'Sir,can you say from where i can get Indian datasets???', 'Kaggle website data site is not working what to do?', 'sir can u suggest a dataset in business statistics', 'how to cleansing GTZAN dataset from kaggle?\nfor music genre classification using CNN', 'Sir, could you please suggest something to download dataset for software reliability modeling', 'how can i get a dataset of abusive words seen in musics']"
3XD5nU6qwPM,"['Book is not available now-.-', 'Hi Krish Sir,\nReally many many thanks for sharing the data science books here. I have one question how to start data science part exactly, 1st will complete EDA(think stats) then after shall we move to machine learning part( Python data science hand book) ...\nPlease suggest me, have a little bit idea about the algorithm and metrics also but not expert .\nThanks in advance.', 'sir need to know best book for NLP?', 'every books are free if you know some tricks', 'Thanks for the infor sir. Do you have any books recommendations for Data Analysys or this books are good for it?', 'Book ""Mathematics for machine learning"" also good choice', 'Can you suggest any book for Data analysis using SQL?', 'thank you so much', 'thank you sir', 'Bhai apna aik channel Hindi m bhi bnao or isse bhi upar jayega']"
mDaEfPgwtgo,"['Hi Krish. Will you make a video on AdaRNN?  It would be super helpful. And Thanks for all of your videos.', '@Krish Naik \n At every time stamp do we have different weights as we are calculating derivate with respect to the output at that time stamp.', 'Since derivative for Relu activation function is always 1, how does it cause vanishing gradient or gradient explode?? \n Not able to understand the  logic.', 'Thanks sir 🌸🙏', 'thanks', 'a small  question if all the weights are same why  we need to derivate till last', 'derivative of sigmoid activation function ranges from 0 to 0.25 right? or wrong.', 'In previous videos on vanishing grad problem, Krish Sir mentioned derivative of sigmoid lies between 0 to 0.25, now he wrongly mentioned the range. Please Clarify @Krish', 'Thanks Krish', ""Hello Krish \n          The derivative of sigmoid is varies from 0 to 0.25 so there might be chances to occur vanishing gradient ,\n but if we use relu  then its derivative is 1 ,  Wn = Wo - dL/dWo , my doubt is how it generate bigger weights . And also here it won't require any learning rate?""]"
6EXP2-d_xQA,"['Now it 2022', 'You have said you will reach the global minima…. How can you prove that RNN will reach global minima….any reference?', ""hi I have a doubt regarding the topic pls see though it \r\n1st . when we find the weight w then we have to find it only once ?? (since weight is shared )\r\n2nd can u pls tell how we can calculate/update the weight w'\r\npls reply thanks"", ""Any one answer please. So an input of 10 words are passed to RNN. After the first word is processed, we get 'y1' and also 'o1' . Now the output we get is not final. But will 'y1' this be passed through the activation layer and intermediate result or the activation happens only when the 10th word is trained?"", 'Only thanking you is not enough. Lots of dua for you Sir.', 'Thanks sir 🌸🙏', 'watching the first 10 lectures will make your process faster than ever!', 'In this video, where is the output \'Y\' defined ? is it part of the dataset where there is a collection of sentences and thier sentiments are represented as ""Y"" output column?', 'How do we use RNN for multivariate time series models?', 'Is Elman Recurrent NN or Simple Recurrent NN anonyms to each other or they r different in theory?']"
