video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
ErJyWO8TGoM,codebasics,Git Tutorial 8 - .gitignore file,"This git tutorial covers the purpose of .gitignore file. It can be used to ignore specific file extensions from being included in git working copy. 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Next Video: 
Git Tutorial 9: Diff and Merge using meld: https://www.youtube.com/watch?v=3Qynj8WUwgs&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW&index=9

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

🌎 My Website For Video Courses: https://codebasics.io/

Need help building software or data analytics and AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['gitignore', 'gitignore tutorial', 'git gitignore', 'gitignore file', '.gitignore file', 'git .gitignore', 'git', 'git ignore tutorial', 'how to use gitignore', 'gitignore folder', 'git ignore', '.gitignore', '.gitignore tutorial', 'create gitignore', 'gitignore node_modules', 'add gitignore', 'git ignore command', 'gitignore como usar', '.gitignore file and define a rule', 'git gitignore tutorial', 'github gitignore tutorial', 'gitignore git tutorial', 'how to use gitignore file', 'how to use gitignore github']",2016-09-18T16:24:19Z,191605,2072,,111,PT3M18S,hd,false
uWbSc84he2Q,codebasics,Python Tutorial - 28. Sharing Data Between Processes Using Array and Value,"Today’s tutorial is based on sharing data between processes using Array and Value. The topics that we are including in this python tutorial are how to solve issue sharing data between the process, what is shared memory, how to use shared memory in the process using an array, what is shared memory methods enumerate() and how to use shared memory in a process using value. 

Topics that are covered in this Python Video:
0:00 Overview 
2:15 How to solve issue sharing data between the process
2:21 What is shared memory 
2:41 Use shared memory in a process using an array 
3:37 Shared memory methods enumerate()
5:15 Use shared memory in the process using the value 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Code used in this tutorial: https://github.com/codebasics/py/blob/master/Multiprocessing/multiprocessing_value_array.py

Next Video: 
Python Tutorial - 29. Sharing Data Between Processes Using Queue: https://www.youtube.com/watch?v=sp7EhjLkFY4&list=PLeo1K3hjS3uv5U-Lmlnucd7gqF-3ehIh0&index=32

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['python multiprocessing value', 'python multiprocessing array', 'python sharing data between processes', 'multiprocessing python', 'python multiprocessing tutorial', 'multiprocessing module python', 'python multiprocessing', 'python multiprocessing value tutorial', 'python multiprocessing array tutorial', 'python multiprocessing array and value', 'python multiprocessing array value', 'python multiprocessing array and value tutorial', 'python array and value tutorial', 'python parallel', 'multiprocessing']",2016-09-17T12:10:40Z,69225,777,,52,PT7M5S,hd,false
Lu5LrKh1Zno,codebasics,Python Tutorial - 27. Multiprocessing Introduction,"In today’s tutorial we will learn what is multiprocessing in python. We will focus on what is multiprocessing with the help of examples and the difference between multiprocessing and multithreading. 

Topics that are covered in this Python Video:
0:00 Overview 
0:26 Example and explanation of multiprocessing
6:40 Difference between  multiprocessing and multithreading

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Code used in this tutorial: https://github.com/codebasics/py/blob/master/Multiprocessing/multiprocessing_introduction.py
Live code: https://repl.it/ImM1

Next Video: 
Python Tutorial - 28. Sharing Data Between Processes Using Array and Value: https://www.youtube.com/watch?v=uWbSc84he2Q&list=PLeo1K3hjS3uv5U-Lmlnucd7gqF-3ehIh0&index=31

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['multiprocessing in python', 'multiprocessing python', 'python multiprocessing tutorial', 'multiprocessing tutorial', 'multiprocessing module python', 'python multiprocessing', 'process python', 'multiprocessing module', 'multiprocessing', 'multiprocessing in python 3', 'multiprocessing in python corey', 'multiprocessing processes', 'multiprocessing pool python', 'multiprocessing pool example python', 'multiprocessing process example', 'python multiprocessing corey schafer', 'multithreading in python example']",2016-09-06T11:41:35Z,132782,1461,,94,PT8M17S,hd,false
oIN488Ldg9k,codebasics,Difference between Multiprocessing and Multithreading,"In this tutorial we are covering difference between multiprocessing and multi-threading. The major difference between the two is that in multithreading threads are being executed in one process sharing common address space whereas in multi processing different processes have different address space. Thus creating multiple processes is costly compare to threads.

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['Multiprocessing vs multithreading', 'multithreading vs multiprocessing', 'difference between process and thread', 'process vs thread', 'difference between thread and process', 'multithreading', 'multiprocessing', 'what is multithreading', 'multithreading in python', 'multiprocessing vs multithreading', 'python multiprocessing', 'multiprocessing python', 'multiprocessing in python', 'python multi threading', 'python multithreading', 'python multithreading and multiprocessing', 'python multithreading tutorial']",2016-09-05T16:29:03Z,195335,1924,,70,PT4M7S,hd,false
3Qynj8WUwgs,codebasics,Git Tutorial 9: Diff and Merge using meld,"This git tutorial covers (1) How to install meld (2) Run meld using git difftool command to see diff (3) Use git mergetool command to use meld to resolve merge conflicts.

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Next Video: 
Git Github Tutorial 10: What is Pull Request?: https://www.youtube.com/watch?v=e3bjQX9jIBk&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW&index=10

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['git mergetool', 'git mergetool tutorial', 'git difftool', 'git difftool tutorial', 'meld tutorial', 'git meld', 'git diff', 'git diff tutorial', 'resolve conflict git', 'merging in git', 'git merge meld', 'git merge using meld', 'git merge tool', 'git merge tool demo', 'meld using a git merge', 'diff and merge tool', 'meld diff and merge', 'diff and merge using meld', 'git diff and merge', 'git merge', 'meld tool in git', 'git merge conflicts meld', 'git merge meld tutorial', 'git diff and merge tutorial']",2016-08-21T15:29:53Z,57705,496,,40,PT12M49S,hd,false
ZaI1co-rt9I,codebasics,Git Tutorial 7: What is HEAD?,"Simple git tutorial explaining what is HEAD in git version control system.

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Next Video: 
Git Tutorial 8 - .gitignore file: https://www.youtube.com/watch?v=ErJyWO8TGoM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW&index=8

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['git head', 'git head tutorial', 'git detached head', 'git head head git', 'head in git', 'what is head in git', 'detached head', 'git', 'git commit head master', 'git origin master head', 'git head master', 'github head master', 'github head', 'what is git head', 'git head detached', 'git head detached from', 'detached head git', 'detached head state', 'detached head undo', 'detached head branch', 'detached head commit', 'detached head github', 'git detached head exaplain', 'git detached', 'git head explained']",2016-08-20T19:33:58Z,54083,748,,56,PT7M13S,hd,false
e3bjQX9jIBk,codebasics,Git Github Tutorial 10: What is Pull Request?,"In this git github tutorial, we will learn what is pull request and step by step guide on how to create and merge pull request.  Pull requests have become very famous as github popularity is touching the sky. It provides a way to contribute to other people's code.

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['pull request github', 'pull request', 'pull request tutorial', 'pull request git', 'github pull request tutorial', 'create pull request', 'github pull request', 'github pull request code review', 'github create pull request', 'git pull request', 'git pull request tutorial', 'git pull request beginners', 'pull request in github', 'create pull request github', 'create a pull request on github', 'git pull request command line', 'git pull', 'git pull command', 'what is git pull request', 'what is git pull']",2016-08-13T21:02:48Z,202031,3007,,224,PT10M43S,hd,false
sgzkY5vFKQQ,codebasics,"Git Tutorial 6: Branches (Create, Merge, Delete a branch)","In this tutorial, I'll cover a very powerful feature of git called branch. I will show you how you can manage alternate versions of your code by creating separate branches, how to merge branches and delete them. Here is the list of topics covered in this git tutorial,
1) how to create a new branch in git
2) merging a branch
3) deleting a branch from local as well as remote

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Next Video: 
Git Tutorial 7: What is HEAD?: https://www.youtube.com/watch?v=ZaI1co-rt9I&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW&index=7

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['git branching', 'git branching tutorial', 'git branches', 'git branches tutorial', 'git merge tutorial', 'branches in git', 'creating branches in git', 'branches github', 'create branch in git', 'git delete branch', 'git tutorial branch', 'how to create branches github', 'how to create branches git', 'how to create merging branch git', 'create branch in github', 'git branching and merging', 'git branch', 'git merge', 'create git branches', 'delete git branches', 'git branch and merge', 'git merging']",2016-08-10T23:39:53Z,208863,2376,,164,PT12M43S,hd,false
3dk3s4LK-Wg,codebasics,Git Tutorial 5: Undoing/Reverting/Resetting code changes,"In this tutorial, we will cover how to undo or revert a code change. Also I will show you how to reset your git branch to any previous commit id. 
Here are the topics we will conver in this git tutorial,
1) Undo uncommited changes using,
 git checkout --
2) Undo commited changes using,
 git revert
3) Resetting changes using,
 git reset

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Next Video: 
Git Tutorial 6: Branches (Create, Merge, Delete a branch): https://www.youtube.com/watch?v=sgzkY5vFKQQ&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW&index=6

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

🌎 My Website For Video Courses: https://codebasics.io/

Need help building software or data analytics and AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['git revert tutorial', 'git revert', 'git revert changes', 'git revert commit', 'git reset', 'git reset hard', 'git undo', 'git reset tutorial', 'git revert commit after push', 'git revert to specific commit', 'git revert to commit', 'git revert merge', 'git revert vs reset', 'git reset vs revert', 'git resetting tutorial', 'git revert pushed commit', 'git revert last commit', 'git resetting', 'git reverting', 'git undoing', 'git undo tutorial', 'git rewind', 'git revert vs git reset', 'reset vs revert']",2016-08-06T01:05:27Z,212268,2201,,163,PT9M31S,hd,false
eL_0Ok_Gkas,codebasics,"Git Tutorial 4: Basic Commands: add, commit, push","In this git tutorial we will learn how to commit a code change locally using git commit and how to upload it to remote using git push. Here is the list of topics we are covering in this git tutorial,
1) how to create new github repository
2) push code to this repository using git push command
3) go over these commands in detail,
   * git add
   * git commit
    * git push
   * git difftool

#Git #GitHub #GitTutorial #GitTutorialforBeginners #GitRebase #GitAdd #GitBash #GitCommit #GitCommands #GitPush #GitConfig 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Next Video: 
Git Tutorial 5: Undoing/Reverting/Resetting code changes: https://www.youtube.com/watch?v=3dk3s4LK-Wg&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW&index=5

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

🌎 My Website For Video Courses: https://codebasics.io/

Need help building software or data analytics and AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['github tutorial', 'git add', 'git push', 'git commit', 'git commit and push', 'git commit tutorial', 'git push tutorial', 'git add tutorial', 'git commit command line', 'git push to github', 'git push to remote', 'git add file', 'git add commit', 'github commit', 'github push', 'git commands tutorial', 'git commands with examples', 'git bash commands', 'git commands', 'how to commit code in github', 'github commands', 'git basic commands', 'git commands for beginners', 'git basic commands tutorial']",2016-07-31T22:27:32Z,354644,3792,,192,PT16M35S,hd,false
Bg9IAquDsDg,codebasics,Git Tutorial 2 : What is Github? | github tutorial,"Github is a website that allows you to store your code on cloud. It is backed by git version control system and comes with useful functionality such as pull request and that makes it very popular and widely used tool. In this github tutorial, I'm going to explain what is Github and how to use it. 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Next Video: 
Git Tutorial 3: How To Install Git: https://www.youtube.com/watch?v=ON5GAXubt_4&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW&index=3

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['github tutorial', 'what is github', 'github tutorial for beginners', 'learn github', 'github explained', 'what is github repository', 'github features', 'github advantages', 'why github', 'why use github', 'github facts', 'git tutorial', 'github explained in simple terms', 'github explained for beginners', 'learn github tutorial', 'learn github actions', 'github basic tutorial', 'github basics', 'github basics for beginners', 'github explained simply', 'github for beginners', 'github overview', 'github use']",2016-07-24T18:32:44Z,68573,636,,29,PT11M43S,hd,false
xAAmje1H9YM,codebasics,Git Tutorial 1: What is git / What is version control system?,"Git is a version control system that allow you to store your code or program on cloud. It also offers features that makes it easy for multiple people to work on same code base. Git today is the most popular version control system and has already surpassed other VCS systems such as SVN.

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Next Video: 
Git Tutorial 2 : What is Github?: https://www.youtube.com/watch?v=Bg9IAquDsDg&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW&index=2

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['git tutorial', 'github tutorial', 'what is git', 'what is version control system', 'version control system', 'git tutorial for beginners', 'git fundamentals', 'git concepts', 'learning git for beginners', 'version control with git', 'version control tutorial', 'git version control tutorial', 'git version control', 'version control', 'github tutorial for beginners', 'git complete tutorial', 'how to use github', 'what is version control', 'git introduction', 'git basics', 'how git works', 'git and github explained']",2016-07-23T22:54:58Z,106142,1260,,61,PT5M33S,hd,false
ON5GAXubt_4,codebasics,Git Tutorial 3:  How To Install Git,"Learn how to install git (a version control system) on windows machine. It is a free software that anyone can download. We will use git bash shell on windows for this purpose.

Git Tutorial: https://www.youtube.com/watch?v=xAAmje1H9YM&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW

Next Video: 
Git Tutorial 4: Basic Commands: add, commit, push: https://www.youtube.com/watch?v=eL_0Ok_Gkas&list=PLeo1K3hjS3usJuxZZUBdjAcilgfQHkRzW&index=4

Machine Learning Tutorial With Python: https://www.youtube.com/watch?v=gmvvaobm7eQ&list=PLeo1K3hjS3uvCeTYTeyfe0-rN5r8zn9rw

Website: http://codebasicshub.com/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['install git', 'download git', 'install git on windows 10', 'git installation on windows', 'git installation on windows 10', 'install git bash', 'how to install git bash', 'how to install git', 'how to install git on windows 10', 'how to install git on windows step by step', 'git installation', 'How to install Git', 'Git installation', 'install git on windows', 'git installation in windows', 'how to install git on windows', 'git setup in windows', 'install git windows 10', 'installing git on windows']",2016-07-23T14:51:45Z,38218,249,,17,PT2M27S,hd,false
PJ4t2U15ACo,codebasics,Python Tutorial - 26. Multithreading - Introduction,"This tutorial covers what is multi-threading and then shows how to create multiple threads in python program. It explains what is multithreading with examples, how to import the threading module and how to implement multi-threading.

Exercise: https://github.com/codebasics/py/blob/master/Basics/Exercise/26_multithreading/26_multithreading.md

Topics that are covered in this Python Video:
0:00 What is multithreading?
1:49 Example of multithreading
5:20 Import threading module and implementing multi-threading 

Code used in this tutorial: https://github.com/codebasics/py/blob/master/Multiprocessing/multthreading_introduction.py

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Next Video: 
Python Tutorial - 27. Multiprocessing Introduction: https://www.youtube.com/watch?v=Lu5LrKh1Zno&list=PLeo1K3hjS3uv5U-Lmlnucd7gqF-3ehIh0&index=30

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['multithreading in python', 'python multithreading tutorial', 'multithreading module python', 'python multithreading', 'python threading tutorial', 'python threading tutorial for beginners', 'python threading tutorials', 'python threading', 'python threading intro', 'thread and multithreading in python', 'multithreading in python 3', 'multithreading in python example', 'python multithreading vs multiprocessing', 'python multithreading and multiprocessing', 'python threading example', 'python threading module']",2016-06-19T22:32:29Z,214795,2976,,210,PT11M37S,hd,false
vdYYTIN96H0,codebasics,Debugging Tips - Watches and Call Stack,"I'll show you what is watch and call stack in terms of code debugging. Using sample python code and pycharm code editor I will explain these concepts but remember that the concepts remain same no matter what programming language or code editor you are using. 

Topics that are covered in this Video:
0:00 Introduction 
0:58 What is Watches window?
3:41 What is Call Stack?

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['call stack', 'debugging tips', 'debugging', 'debugging techniques', 'debugging python', 'call stack debugging', 'pycharm tutorial', 'python debugging', 'debugging concepts', 'how to see call stack', 'how to set watches while debugging', 'watches in debugging', 'breakpoint']",2016-06-02T02:25:31Z,6903,107,,10,PT6M26S,hd,false
Tjkz4Kt21wI,codebasics,Debugging Tips - Conditional Breakpoint,"This tutorial covers an extremely powerful debugging feature called a conditional breakpoint. Sometimes while debugging your code, you want to stop at a certain line of code whenever some condition is met. You can do this by using conditional breakpoint and I will show you how to do this exactly.

Topics that are covered in this Machine Learning Video:
0:00 Introduction 
0:45 What is Conditional Breakpoint?
0:58 Example of Conditional Breakpoint

Next video:
Debugging Tips - Watches and Call Stack: https://www.youtube.com/watch?v=vdYYTIN96H0&list=PLeo1K3hjS3uu-0i4uha0_lZwh5PpIWB1T&index=3

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['conditional breakpoint', 'debugging', 'conditional breakpoint in pycharm', 'debugging tips', 'breakpoint in debugging', 'conditional breakpoint python', 'programming tips', 'programming', 'debugging breakpoints', 'debugging guide', 'debugging tutorial', 'how to debug for beginners', 'how to debug code', 'how to debug', 'breakpoint python', 'break point functional', 'pycharm conditional breakpoint example']",2016-05-29T22:19:58Z,8574,153,,10,PT6M8S,hd,false
kRL6hjWOKWI,codebasics,Debugging Tips - What is bug and debugging?,"We'll learn what is bug and debugging when it comes to computer programming. Bug is nothing but a defect in code whereas debugging is a process of finding this defect. Let's learn more about it in this tutorial. I am using pycharm community edition IDE for this tutorial.

Topics that are covered in this Video:
0:00 What is bug?
0:30 Example of the bug.
1:28 What is debugging?
2:30 Live example of debugging.

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Next video:
Debugging Tips - Conditional Breakpoint: https://www.youtube.com/watch?v=Tjkz4Kt21wI&list=PLeo1K3hjS3uu-0i4uha0_lZwh5PpIWB1T&index=2

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['debugging', 'what is bug', 'what is debugging', 'debug python code', 'what is breakpoint', 'what is bug in software', 'software bug', 'code bug', 'debugging techniques', 'debug programming', 'bug vs debug', 'debug', 'how to debug', 'code debugging', 'debugging tips', 'debugging in python', 'what is debug', 'debugging code', 'debug code', 'how to identify bug in programming', 'how to debug your code', 'debugging tutorial', 'how to debug code', 'debug your code', 'debug your program']",2016-05-28T19:07:34Z,163942,1851,,56,PT8M29S,hd,false
XYUXFR5FSxI,codebasics,Python Tutorial - 25. Command line argument processing using argparse,"Video without background music: https://youtu.be/OxpBMNalsDM

The python tutorial discusses command line argument processing using “argparse”.The video comprises of how to process command line arguments using “argparse” module, Types of arguments argparse support, what is positional argument, examples of positional argument and operations argument, what is optional argument and what is “-h” argument. 

Topics that are covered in this Python Video:
0:26 How to process command line arguments using “argparse” module 
1:43 ""-h"" argument (Help argument)
2:05 Types of arguments argparse support 
2:13 What is Positional argument example
3:28 Operations argument example
8:22 Optional argument

This tutorial shows how to pass command line arguments to python script. 
Code used in this tutorial: https://github.com/codebasics/py/blob/master/Modules/argparse_tutorial.py

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Next Video: 
Python Tutorial - 25. Command line argument processing using argparse: https://www.youtube.com/watch?v=PJ4t2U15ACo&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=28

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['argparse python', 'argparse tutorial', 'python argparse', 'python argparse tutorial', 'python command line tutorial', 'python command line arguments', 'python command line interface', 'python argument parser', 'python tutorial using pycharm', 'python tutorial', 'tutorial python 3.5', 'tutorial python 3', 'python for beginners', 'python beginner tutorial', 'python programming tutorial', 'python programming for beginners']",2016-05-14T21:43:39Z,83047,984,,102,PT17M9S,hd,false
482kbk1x04w,codebasics,Python Tutorial - 24. Sets and Frozen Sets,"Video without background music: https://youtu.be/RD6JionMlXM

This tutorial will explain about “sets and frozen sets”. The major topics highlighted in this video are what is set, examples of set, operations of set, what is “frozen set”, the difference between “list and set”, what is “in operator”, what is union, intersect, suprect and subset operation of set.

Topics that are covered in this Python Video:
0:00 Introduction 
0:08 Definition of Set and example of set 
3:11 Set is an Unordered
3:28 List vs set basics difference 
5:04 What is frozen set and its example 
5:59 implement basics operation of set
6:12 ""in"" operator 
7:06 Union, intersect, suprect and subset operation of set 

Learn how to use sets and frozen sets in python. Set is basically mathematical set and could be really useful in programming. Frozen sets are same as set except you can not change them (immutable).

Next Video: 
Python Tutorial - 25. Command line argument processing using argparse: https://www.youtube.com/watch?v=XYUXFR5FSxI&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=27

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['python sets', 'python frozensets', 'sets in python', 'python set', 'python frozenset', 'python set tutorial', 'python set vs frozenset', 'tutorial python sets', 'tutorial python frozensets', 'python tutorial using pycharm', 'python tutorial', 'tutorial python 3.5', 'tutorial python 3', 'python for beginners', 'python beginner tutorial', 'python programming tutorial', 'python tutorial for beginners', 'python coding tutorial', 'python programming for beginners', 'tutorial python']",2016-05-08T13:22:47Z,18552,252,,14,PT8M57S,hd,false
MxZwyrIXNjs,codebasics,Python Tutorial - 23. List Set Dict Comprehensions,"Video without background music: https://youtu.be/fz2PKpPdlRo

In this python tutorial, we will learn about  “List Set Dict Comprehensions”. The topics included in the video are what is list comprehensions and its example, examples of set comprehensions, an example of “Dict comprehensions” and “zip function”.

Topics that are covered in this Python Video:
0:00 Introduction 
0:10 what are list comprehensions and its example 
2:45 example of set comprehensions
4:30 Dict comprehensions example 
5:03 zip() function

This tutorial covers list (and set/dict) comprehensions which can be used to construct a list, set or dict in a dynamic mathematical way.

Next Video: 
Python Tutorial - 24. Sets and Frozen Sets: https://www.youtube.com/watch?v=482kbk1x04w&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=26

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['python list comprehension', 'python list comprehension tutorial', 'python set comprehension', 'python set comprehension tutorial', 'python dict comprehension', 'python dict comprehension tutorial', 'list comprehension in python', 'set comprehension', 'list comprehension', 'python tutorial using pycharm', 'python tutorial', 'tutorial python 3.5', 'tutorial python 3', 'python for beginners', 'python beginner tutorial', 'python programming tutorial', 'python tutorial for beginners']",2016-05-02T00:09:27Z,17898,229,,17,PT6M52S,hd,false
lJUZc3OhU7A,codebasics,Python Tutorial - 22. Generators,"Video without background music: https://youtu.be/66HNCg7_gfE

This python tutorial will educate us about “generators”. The topics which we will cover in this tutorial are what are generators, how to use generators in python, how to create “yield statement” , how to use it, the difference between yield statement and return and how to use generators for Fibonacci sequence. 

Topics that are covered in this Python Video:
0:00 Introduction
0:09 what are generators?
0:42 Create yield statement and how to use it 
1:10 yield statement vs return 
4:00 Fibonacci sequence using generators

Generators are functions that can be used as iterators. Learn more about them in this tutorial.
Code used in this tutorial: https://github.com/codebasics/py/blob/master/Basics/22_Generators.py

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Next Video: 
Python Tutorial - 23. List Set Dict Comprehensions: https://www.youtube.com/watch?v=MxZwyrIXNjs&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=25

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['python generators', 'python generators tutorial', 'generators in python', 'python iterators and generators', 'python iterator tutorial', 'generator python', 'python next', 'python __iter__', 'python yield', 'yield python', 'python yield tutorial', 'python tutorial using pycharm', 'python tutorial', 'tutorial python 3.5', 'tutorial python 3', 'python for beginners', 'learn python', 'python beginner tutorial', 'python programming tutorial', 'python tutorial for beginners', 'python coding tutorial', 'tutorial python']",2016-04-30T23:41:17Z,41808,427,,31,PT10M37S,hd,false
