video_id,comments
YbTMIxjk4hI,"['As both a creator and data scientist, thanks man!   Great stuff!\nYouTube is well known in its recommender system to favor content with lots of engagement.   As a result, consider the like button of this particular video SMASHED ;)', 'Like Bayesian probably', 'I truly loved your video. thanks a lot. it was so clear and concise.', ""Thankyou so much for this information Ken❤️\nNo doubt you told everything about it but I'll also read the paper❤️🤩"", 'Thanks for breaking this down for everyone! One thing that caught my attention is about the sad truth - so technically you can find viral videos and basically duplicate them with same tags and it works?!', 'Wow thank you !', 'This was actually really helpful! I’m researching for my own future channel, but I’m thinking about making a program that takes samples of YouTube videos, and samples yours and marker what similaritys it had on low viewed and high viewed videos.', '3 things:\n1. CAPTIVATE and DIGITAL MINIAMLISM are great. I aim to read the rest on your shelf.\n2. ooooo alchemy\n3. thanks for sharing such VALUED content. Keep it up!\n\ncheers!', 'Nice', 'Awesome tips! Thank you! Will implement that on my channel))']"
S_CuB__nsmI,"[""Listen to Ken's Nearest Neighbors on all the main podcast platforms! \r\nOn Apple Podcasts: https://podcasts.apple.com/us/podcast/kens-nearest-neighbors/id1538368692 (Please rate if you enjoy it!)\r\nOn Spotify: https://open.spotify.com/show/7fJsuxiZl4TS1hqPUmDFbl\r\nOn Google: https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5idXp6c3Byb3V0LmNvbS8xNDMwMDQxLnJzcw?sa=X&ved=0CAMQ4aUDahcKEwjQ2bGBhfbsAhUAAAAAHQAAAAAQAQ\r\nOn YouTube: https://www.youtube.com/channel/UCpEJMMRoTIHJ8vG8q_EwqCg (Trying to get to 1k so I can start tagging YouTube Guests!)\n\nI had such an awesome time chatting with Nick Wan about his experiences in sports analytics and with his twitch stream. Definitely check him out on Twitch and Twitter!\nNick on Twitch: https://www.twitch.tv/nickwan_datasci\r  |  Nick on Twitter: https://twitter.com/nickwan"", ""You're the man! Just found your channel and am loving the content. I'm interested in exploring data science for baseball so this stuff is very relevant."", 'I want to be in lawn tennis as a data scientist/analyst/ sports analyst do you have any suggestions?', 'Great interview!', 'I am planning to start my masters in busienss analytics during fall 2021. What would my course of plan be right now? \n\nWhat should I start with first? Programming or maths or excel or reporting tools??', '😂 I definitely used screenshots of tables in business school. Glad to see you having fun. Just purchased your course on Udemy.', 'Ken Jee, have you some book or video about sport analytics to learn more about this field ? thank you', ""Hey Ken i sent you an email. I'm the guy from twitter sry fr bothering u Everyehere😅"", 'Ken Jee, the data science quality content steamrolling machine :D\nGreat seeing all of those different perspectives on the topic!', 'Never knew there were Data Science streamers!  The more platforms the community has the better!']"
KEBVcVwFzaI,"['Special thanks to Shile for sending in his work! Please comment below if you would like to have your projects reviewed and send me your work at kenjee.ds@gmail.com!', 'what are the courses we should  do which related to finance and tools we should learn', '3:10 does coursera courses add up to it?', 'Hello, What is a reputable online certification program for Data Science? Thanks.', 'Noice', ""Im interested in this domain. I am considering taking UPenn's Coursera specialization on business foundation which includes some finance courses. They also have one on modeling. Also, I have found a Udemy course on quant finance concepts. Do you think this is a good approach to build my resume along with projects and networking"", 'Interested in the review I will email', 'Wow 😳 this is exactly what I needed to see', 'Damn, I got a long way to go before I can start applying. Well done Shile!', ""The code for getting all tickers is very nice! I had to go through this some months ago as well and didn't find helpful resources on that.\nAdditionally the code is understandable commented. \nThank you both Ken and Shile for sharing!""]"
vQGJvmhpq_s,"['Thanks for watching everyone! To clear things up, the work of mine was copied in an article that was published on a blogging website that you can make money off of. If someone simply has this in their repo, that is not as big of an issue, but it should be cited there if they are applying for jobs. Plagiarism is a serious issue in data science. Hopefully this could help clear things up!', 'If u copy someone’s work ur just cheating yourself', 'Thank you Ken as always! Just going to post my first project and yes I am going to cite everything. Contrary, I feel good giving credit because the project helped me a lot to learn. And I should write a para about how A YouTuber named Ken Jee is helping me for free without asking for any credits :p. Thank you. You made my day I hope this comment makes yours :D', 'Great video sir, I want to know how exactly can we cite others work if we used their work in our projects?', 'We need ""fork"" button on arxiv 😂', 'Thanks for sharing. I want to know what kind of projects should be done in order to get Data Analyst/Business Analyst roles?', 'Happy I learned how to properly document code from your by scratch series!  Was a big help.', 'This happened to me too.', 'I hope you read this bro.. the course 365 data science that you had described in your vlog information is showing only 20% discount not 47% can you check on this TIA.', ""Plagiarism can't exist in the IT world. If you have a dataset and you need get some data out of it.. there are maybe 25 solutions. Even if people don't know each other they can have the same solution and or have the same way of writing code. In the past i had idea. Didn't talk about it or publish it. I was working on it and about 2 years later(was not done yet) a big company came with the same thing.. I have tried to prove that i came with the idea first. But it didn't held up in court.""]"
Xgg7dIKys9E,"[""Listen to Ken's Nearest Neighbors on all the main podcast platforms! \r\nOn Apple Podcasts: https://podcasts.apple.com/us/podcast/kens-nearest-neighbors/id1538368692 (Please rate if you enjoy it!)\r\nOn Spotify: https://open.spotify.com/show/7fJsuxiZl4TS1hqPUmDFbl\r\nOn Google: https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5idXp6c3Byb3V0LmNvbS8xNDMwMDQxLnJzcw?sa=X&ved=0CAMQ4aUDahcKEwjQ2bGBhfbsAhUAAAAAHQAAAAAQAQ\r\nOn YouTube: https://www.youtube.com/channel/UCpEJMMRoTIHJ8vG8q_EwqCg (Trying to get to 1k so I can start tagging YouTube Guests!)\n\nHad an awesome interview with Anima! She has done such incredible things in the ML and AI space! More from her: \nHer Twitter: https://twitter.com/AnimaAnandkumar\nHer YouTube Channel: https://www.youtube.com/user/animakumar82\r\nHer Ted Talk: https://www.youtube.com/watch?v=zkJ5lEuGQDw\nhttps://ai-4-all.org/\r\nhttps://www.fast.ai/"", ""let's just hope this isn't just another diversity hire, happens too often these days"", 'This woman made a list of people she wanted to cancel. https://web.archive.org/web/20201214233656/https://twitter.com/AnimaAnandkumar/status/1338282250614411264', 'Thanks Ken for the awesome interview. I love it, learning a-lot from your interviews. I am also new and creating podcasts for data. We also feature interesting industry leaders including folks from Spotify, Uber, and Petco.', 'Very inspirational!', 'Wonderful interview Ken, quite insightful', 'I only watch videos about AI if there is actual tangible content in them (image completion, generation, nlp, nlp, nlg etc)', 'Love these interviews please do more of these videos!', 'researchers or innovators?', 'How do you deep teach the background cropping around Amina?']"
UuR3nomI5AE,"['Special thanks again to Talha! If you would like your projects reviewed, please send your links to kenjee.ds@gmail.com!', 'Hello sir,\n\nI regularly go through your videos on data science. As you said you follow some precoded template (coding) for most of the projects. \n\nRather than the GitHub code. Could you please share some  of your advanced codes for Data science projects (python).\n\n\nThank You', ""I'm a beginner,\nHow much machine learning theory, hands on do I need to dive into Deep learning ?\n\nOne doubt please clear this,\nI have knowledge of ML, any other technical knowledge, and I want to do my carrier in DS field.\nBut I don't have any certificates.\nI'm a final year CSE engineering student.\nI need to place in company,\nWhat steps should I talk ? Please help"", 'Do you think using Kaggle as portfolio projects is a good idea for data science projects?', ""@Ken Jee Hey Ken, I'm 30 and i'm considering really getting into data science and machine learning after going through the field on and off over the last couple of years. Would you say it's pretty late for me to get into the field? Can you suggest ways that late-comers into the field might find an edge for themselves? What would you say or advise as an employer or someone hiring new data scientists? What would make an older applicant/late-comer more of an attractive employee or colleague compared to younger applicants?"", 'Appreciate the content thank you so much!', 'is BS a good degree fro landing a job in the field of data science', 'This is perfect videos', ""Hi Ken, I've been watching your content for a while now, and I love what you put out. Thank you for the videos. I do have a small request. Could you perhaps remove the background music in your videos? Sometimes the music comes off as irritating and given that the main content of your videos is the dialogue, I feel like it's unnecessary to have the background music for the type of videos you make. Keep putting out the great content! I'm learning a lot from you :)"", ""Ken, you're look smart bro <3""]"
6tQtwqthUMI,"['Thanks for watching everyone! I recommend watching this video next about how to get data science experience without a job: https://www.youtube.com/watch?v=pWVQ0vN5uig', 'Thank you', 'Really good video. The insights on how to get a freelance job can be applied to any industry really. Great work 🙌🏻', ""You're honestly inspiring me to self-study and learn Data Science."", 'Bazara net ! Very good advice!', 'Hello sir\n\nMy question is, as i am data scientist aspirant and started learning R, python, practising tableau, BI. And i am also interested in learning SQL. should i learn PL/SQL or T/SQL as a data scientist aspirant. How much it is worthy to learn SQL or PL/SQL or T/SQL for me or none of them are required. \n\nThanks', 'Amazing videos Ken! I am happy to find your channel. Keep up good work.', 'Hey, you got an awesome channel with a lot of valuable videos.\nDo you think data science jobs could become non existent in the future with the possibility of it getting automated using tools and having non specialists utilize those tools', 'Thanks for sharing, Ken. Definitely learned a lot from your story.', ""Thanks for the video! really interesting video, I'm actually a product guy but love to use all the data available to do my work. Provides me lots of valuable information about product usage, market potential, impact on business and so on. Keep it going!""]"
QN3wXPZSjpE,"[""Listen to Ken's Nearest Neighbors on all the main podcast platforms! \r\nOn Apple Podcasts: https://podcasts.apple.com/us/podcast/kens-nearest-neighbors/id1538368692 (Please rate if you enjoy it!)\r\nOn Spotify: https://open.spotify.com/show/7fJsuxiZl4TS1hqPUmDFbl\r\nOn Google: https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5idXp6c3Byb3V0LmNvbS8xNDMwMDQxLnJzcw?sa=X&ved=0CAMQ4aUDahcKEwjQ2bGBhfbsAhUAAAAAHQAAAAAQAQ\r\nOn YouTube: https://www.youtube.com/channel/UCpEJMMRoTIHJ8vG8q_EwqCg (Trying to get to 1k so I can start tagging YouTube Guests!)\n\nIt was awesome speaking with Danny this week! Learn more about him on his YouTube: https://www.youtube.com/DannyMa and his LInkedin: https://www.linkedin.com/in/dannykcma/ Community: https://signup.datawithdanny.com/youtube-ken"", 'Wonderful conversation :) Danny showed first as very kind and tender person and then showed as a wise sensei master. This conversation gave me a lot of insights for using social media. Thanks for the content!', 'Thanks, a lot of insight from this', 'sir is competitive programming and hackathons necessary for data science', ""Having a mentor seems like a very cool idea, just having someone you can connect with and learn from while of course making a great new friend. \nI think it can be very difficult to find a mentor, especially if you're starting out or data science is not really as established in your country. I look forward to meeting more awesome people on my way and I am super grateful for everyone I have met so far. \nThese longer videos are really in-depth and I quite enjoy that!"", 'Hi Ken... I am looking for mentorship in ml ops side activities like production model deployment pipeline, monitoring, audit, model auto retraining etc... Plz guide pathway or may be can i reach out to Dan...', 'Hey Ken! is it really important to complete all micro courses like intermediate machine learning and like that is kaggle to do our first project', 'How long does it take to become data scientist?', 'Thanks for the video Ken, and Congratulations on your course with 365 , wish you more success, keep up the good work', 'Wow wonderful video!! I am a data analytics professional trying to set pitch into data science role and working with data science teams within my current organization is what I am trying to do as well. Hope I succeed in that. Thanks for this video 😃']"
rdo8YBasqqA,"['Special thanks again to Thinam for submitting his work! If you would like to have your projects, resume, or linkedin reviewed in the future, please comment below and email me at kenjee.ds@gmail.com!', 'Definitely did enjoy the linkedin part', ""I feel like lots of people are getting I to DS, don't u think same?\nIt is a kind of buzz word DS"", 'So cool to see me in there haha! Keep up the awesome stuff Ken :)', 'Hey Ken your videos are superb. I recently worked on a dataset. Could you see it is fine or not??', 'Love the review.', 'While starting DS path amd having about 8 months to get first internship should I focus only data analyst things or data engineering skills?', ""Would you think it would be helpful to put projects we did in University on our GitHub pages? (I'm a new grad)"", 'Key Ken, just sent you an email. Hope I can make it into one of your episodes!', ""If someone is introverted then what is your optimum requirement.\nLike you said in linkedin profile they don't wanna share everything so what's your take on this.""]"
_rbrdNTpZGo,"['Thanks for watching everyone! Remember to comment below with your name for my new computer ! The best name will win a Jetson Nano!\nNVIDIA TITAN RTX Details: https://nvda.ws/32ViJVx', 'I am suggesting name very late but if you ask me my suggestion will be TiZen\n\nReally powerful machine.... 🔥Your projects will be very HAPPY with you Ken  😂', 'Hi Ken, thank you for a great video. I am also building a PC GPU first :) and this video is so relatable. \nI was wondering if the CPU is a bottle neck ?\nWhat is the rating of the power supply you are using?\nDid you add any extra cooling?\nWhat is the model number of your cabinet?\nIf you can shed some light on these it will really ease my decision making. Thank you.', 'Hyperion ! a TITAN and bigger than super!!!!!', 'How about ""super saiyan""', 'titan rtx now beaten by rtx 3080 for half the price lmfao you got ripped bro', ""Name it 'Model Overfit' :)\nbecause with this power it's very tempting to make a mistake and overfit the model)"", 'Beast gig, I am new to deep learning. Please let me know if my below pc is ok for it\n\nProcessor- AMD Phenom hi x6 (6 core 6 threads)\n\nRam - 16 gb ddr3 1800\n\nGraphic card - ati 5770 1 gb ddr5 \n\n240 gb SSD \n\n1 tb hard disk', 'Tigeragon will be a good name!', 'Hyperion like the titan in ancient greek mitology']"
ELFGsNqZrlM,"['Thanks for watching everyone! You can learn more about Eric on his linkedin: https://www.linkedin.com/in/eric-weber-060397b7/', 'I am Indian. how can I apply for data science job in foreign country if I am fresher b.tech 2020 batch.', 'Eric is great! Love his LinkedIn posts! Great video Ken.', 'Thanks Ken for this amazing podcast, really enjoyed the discussion. I totally agreed on sharing data science work socially. As a researcher, sharing my data science work on has opened several doors of opportunities. For one, people who see the work that I share socially may reach out to me with opportunities to apply for research grants, to take part in awesome collaborative research projects, to take part in editorial roles in research journals, prospective students reach out to join our research group, serve as the starting point for collaborative discussions, to serve as external examiners of PhD dissertation, etc. \n     As a YouTuber, I learn a lot from the subscribers (questions, suggestions, feedbacks, tips and tricks, etc.), collaborate and engage in discussions with other awesome YouTubers such as Ken Jee, Krish Naik, Dhaval Patel, Jay Feng, Jaemin Lee, etc. \n     Aside from this, the act of sharing is like paying it forward. Imagine if we all share, the collective intelligence of all the awesome ideas and works would serve as amazing resource to learn, get inspired and create further awesome data science work. 😃', 'Sir, I have a confusion\nI want to ask which is better an online certification course on data science or a 3 year degree program?', ""Just a Quick question: \nShould I (I'm from non-technical background) be doing competitive programming and algos in Hackerrank or Github to learn and excel in Data science?\n\nThanks, your videos are very helpful."", ""I recently read something about digital footprints (don't remember where but there's a brazilian video that talks about it https://www.youtube.com/watch?v=qb8yXWFRROg&t=479s). It talked about how anything you do or post online, maybe a github account, or a comment on stackoverflow, anything that can help the world see you, is efficient, the important thing is to do somehting.  Sooner or later, opportunities will come.\n\nGreat video Ken. A suggestion: I think it would be nice to talk about foreigners  trying to enter the data science market (in your case in the U.S.). How it's possible, advices, maybe stereotypes or if there is much prejudice\r. Think it's a nice subject."", '👏👏👏🔥Great content like always. 🔥', ""David Perell wrote about the concept of 'serendipity vehicle' in one of his blog posts where he explains the importance of sharing your work on the internet. It goes hand-in-hand with what you explained.  \nGreat video!"", 'This video hit really deep personally.\nI have been thinking for a few months now that I should\nshow my work more. I though about starting a YouTube-channel or a blog,\nbecause I think it would be a lot of fun doing so.\nEspecially when Eric said that everyone has a personal brand,\nand your choice is not if you want one or not,\nbut if you want to actively take part in shaping your brand or not,\nthis really made me reconsider the way I think about showing my work.\nI now feel even more motivated to start sharing my work more.\nThank you for this video!']"
PWmxLYTixAM,"[""Video just shows you don't need to have great hair to be a data scientist! Thanks for watching everyone! Comment below if you would like me review your project, portfolio, or resume. Please also send an email to kenjee.ds@gmail.com"", 'Love your resume reviews!', 'Hey Ken can you please review my resume for Applied Scientist / Computer Vision R & D positions? I have emailed you my latest resume to the specified email id. Thanks for your uploads.', 'Any good resume templates I can use?', 'Can you make a video on writing ""Statement of Purpose"" for a masters degree in Data Science?', 'hey ken from where can i download these resumes ?', 'Do you think is better to put the kaggle classifications in a project or something like the value for accuracy o rmse reached in the model? I have some projects and some nice classifications in kaggle as well. \nThank you for your  job', ""Hey  ken jee, great video. \nI recently got a data science certification and going to apply for junior data scientist job (I have in me almost all skills company required) no job experience in data science field, that's why I am confuse how to make resume as a beginner? \n\nKindly suggest me, or make a video on that."", 'hey ken, where to edit or create resumes , tell  me some good sources', 'This is so helpful, thank you!']"
I3FBJdiExcg,"['Thanks for watching! Feel free to upvote the kaggle notebook if you found it helpful! \nKaggle notebook: https://www.kaggle.com/kenjee/titanic-project-example\r\nMy Kaggle Profile: https://www.kaggle.com/kenjee\nTry watching my kaggle project from scratch series next! https://www.youtube.com/watch?v=r-DR9HBaipU&ab_channel=KenJee', 'Thanks for the video! I have some DS experience but it was very helpful to see how an expert would approach a Kaggle problem.', 'im a beginner at this and have a question: where is the actual tuning going on? i.e. how do you ""improve"" your score? because anyone can just run these ML models on the data, so is it in the preprocessing steps', ""I'd like to say that I discovered a gem of a channel today."", ""Hi Ken, thank you so much for the video! It's super helpful! One quick question: when creating dummies for categorical variables, did you also create dummies for variable 'norm_fare'? Based on my understanding, 'norm_fare' is a continues variable, but it is included in the list of variables which we were trying to get dummies from (all_dummies = pd.get_dummies(all_data[['Pclass','Sex','Age','SibSp','Parch','norm_fare','Embarked','cabin_adv','cabin_multiple','numeric_ticket','name_title','train_test']]))."", 'Great video Ken!! I am a begineer in Data Science. Can you please explain the reason for creating dummy variables? And why is numeric_ticket included in the training and testing sets?', 'As a beginner this was a bit to complex for me, wished if you may have made it a bit more structured and simple', 'I keep getting tired and demotivated and I keep picking myself up to learn this :(', 'Very helpful', 'can you pls do more kaggle projects pls 🙏❤️']"
hO_YKK_0Qck,"[""I greatly enjoyed this chat with Daniel! My interview on his channel premiering right after this one: https://www.youtube.com/watch?v=ZeCReYxxDFQ\n\nListen to Ken's Nearest Neighbors on all the main podcast platforms! \r\nOn Apple Podcasts: https://podcasts.apple.com/us/podcast/kens-nearest-neighbors/id1538368692 (Please rate if you enjoy it!)\r\nOn Spotify: https://open.spotify.com/show/7fJsuxiZl4TS1hqPUmDFbl\r\nOn Google: https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5idXp6c3Byb3V0LmNvbS8xNDMwMDQxLnJzcw?sa=X&ved=0CAMQ4aUDahcKEwjQ2bGBhfbsAhUAAAAAHQAAAAAQAQ\r\nOn YouTube: https://www.youtube.com/channel/UCpEJMMRoTIHJ8vG8q_EwqCg (Trying to get to 1k so I can start tagging YouTube Guests!)\n\nCheck out his channel here: https://www.youtube.com/channel/UCr8O8l5cCX85Oem1d18EezQ \nHis Twitter: https://twitter.com/mrdbourke\nHis Blog: https://www.mrdbourke.com/\nAir BNB Project: https://www.youtube.com/watch?v=C_lIenSJb3c&list=PL6vjgQ2-qJFeMrZ0sBjmnUBZNX9xaqKuM"", 'I’m getting my masters in Earth Systems science. Recently found a passion for the machine learning side of our field. Something I’m going to try and resist is the idea of further formal education and just teach myself what I need to know.', 'Great episode once again. My learnings is to create a journal to write down what you’re learning, how you did it and what next. And I’ll take it a step further and share it with the world. Thank you for sharing this conversation', 'This was such a fun conversation to watch! Learned a lot. Thank you for this! Definitely following Daniel!', 'Currently teaching myself python/sql/ML and this is 100% the best video i’ve come across. Incredibly inspiring. I feel a lot more motivated and feel a greater sense of clarity in terms of which direction I need to go and what approach/steps I need to take in order to move in that direction. \n\nAppreciate you both and hope you have Daniel on again soon!\n\nFellow aussie from Sydney 🇦🇺', 'I took his Data Science Bootcamp course on Udemy that course has so much value for beginners.', 'Love this guy’s honesty and humility.', 'That is a very nice conversation... The points I like most are,\n1. Trial and Error- try to do as many experiments as you can and reduce the time been them.\n2. Rubberduck is the best one.\n3. Three things- Smart, happy and useful. Also, things that might not work are used for learning.\n4. Building skill, sharing work (Ken also say this very often as it is really essential.\n\nThank you to both of you...', ""Wow, that's so inspiring! I aspire to do that ML thing too, although I have no previous background in science or hardcore math. So, hearing about real humans doing stuff from scratch helps me to believe in myself. Thank you!"", 'You drove Uber on the weekends, and just studied ML all week long?']"
2KkrtG5IsHo,"[""Special thanks again to Shivam for submitting his github portfolio! If you want to have your projects, resume, or github reviewed, please comment below and send your work to kenjee.ds@gmail.com! Link to Import Data's github header video is here: https://www.youtube.com/watch?v=0_RDoNJ1zGg"", 'What do you recommend doing for a review of the interpretability of project outcomes. Let’s say I’m working on an econometrics project on my own, what’s the best place or way to review that I’m drawing the correct conclusions from my results? A lot of data science online sources simply take you through the code and the outputs but don’t go into how to make sure you’re drawing all conclusions from the model.', 'Another nice video.\n\nKen, I have a question here. Which one is better, do we have to put one project in one repository or do we put several projects in one repository? For instance, this repository is a repository for the projects that I have done by taking a dataset from Kaggle. \n\nThank you Ken', ""As usual, great content and pragmatic tips! Thanks for doing this. Hoping one day to get my projects reviewed! This might be slightly out of place but I have been meaning to ask about your ring, It's prominent and elegant and I was wondering where can I get myself one of those :P"", 'thanx, this is useful.', 'Loved this video😇,\nI am excited to share my GitHub as well.', ""First, great video and definitely a great series Ken.\n\nIn few weeks i will be ready to submit my github. \nMerging all the recommendation given by Ken Jee. \n\nCan't wait :)"", 'Helo sir, I am DHEERAJ KUMAR  I have mailed you my GitHub link and Portfolio last month, kindly request you to review it sir', 'bhut hi bdiya mere bhai shivam..', 'i am on my way to doing my first project and i hope you can review my portfolio then']"
QQLToUlgN7A,"[""Thanks for watching everyone! I hope this video was helpful to you. If you're new to data science, I recommend watching this new playlist I just put together: https://www.youtube.com/playlist?list=PL2zq7klxX5ATMsmyRazei7ZXkP1GHt-vs . I took all of the best videos I made for beginners and threw them in here!\nIf you just want to jump into my recommendation you can skip to 2:50!"", 'Is ryzen 3 acceptable when starting my career in data science?', 'great hawaiian shirt bro, where can i buy one?', 'Useless video', ""Ken, do data science learners need a specific size of GPU (I was wondering about Intel iris xe, bcs some people said size of it is 4gb, but it is not that good)? what's your opinion"", 'Hello, Where do i learn about pc hardware specs for beginners.', ""@Ken Jee, even though I'm watching this on 8/20/2021, thanks for the vid! I'm in my first year of a business analytics/data science program and about to build a new system for work/play. The information has pointed me in the right direction because it focused on my main first goals, analytics, and data science capabilities. Keep up the good work. Thanks again!"", ""Hi Ken! I'm hoping you can give me advice on deciding which lenovo ideapad slim 3 that has most value for money :\nryzen 3 5300u (567 usd)\nryzen 5 5500u (635 usd)\nCore i5 1135g7 (676 usd)\nryzen 7 5700 (711 usd)\n\nMy main needs are SQL, Tableau, Python/R, and Spreadsheets.\n\nThanks in advance!"", 'I got  Acer Aspire 7 and is perfectly doing its job .', ""256GB is NOT enough! If you had to install several operating systems you'd be screwed!""]"
6aaIbd-GpZs,"[""Thank you all for watching! Special thanks to Jaemin (Import Data) for coming on and chatting with me! Check out his channel here: https://www.youtube.com/channel/UCYDacpfRrCX6_8oDDlzTgFw\nListen to Ken's Nearest Neighbors on all the main podcast platforms! \r\nOn Apple Podcasts: https://podcasts.apple.com/us/podcast/kens-nearest-neighbors/id1538368692 (Please rate if you enjoy it!)\r\nOn Spotify: https://open.spotify.com/show/7fJsuxiZl4TS1hqPUmDFbl\r\nOn Google: https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5idXp6c3Byb3V0LmNvbS8xNDMwMDQxLnJzcw?sa=X&ved=0CAMQ4aUDahcKEwjQ2bGBhfbsAhUAAAAAHQAAAAAQAQ\r\nOn YouTube: https://www.youtube.com/channel/UCpEJMMRoTIHJ8vG8q_EwqCg (Trying to get to 1k so I can start tagging YouTube Guests!)"", 'Could I be successful majoring in Data Science and minoring in Computer Science? I recently just switched my major and minor choice because of personally preference.', ""I'm a second-year Economics student. Do you think I can make the switch? I'm unclear on how to pursue data science from here."", 'Awesome content 👏', ""Hey, I came across your channel and I have a question.  I'm currently a junior in high school and I've been intrigued by data science for a while and want to study it in college.  As a result, I've been taking courses like AP  Computer science A ( in java),  AP Stats, and AP calc AB. But what do you suggest I should do or best prepare for an undergraduate degree in data science? \n\n\nThank you."", 'I am currently an Electrical Engineer and I always felt that my strongest side was in programming and mathematics. I always struggled with the hardware side of EE and was looking to change into another major. What are your opinions on a switch to DS? I have taken Statistics before and enjoyed the class as a tid bit.', 'I still have my final semester left in undergraduate. Can I still apply for DS roles?', 'Hey Ken I am currently pursuing my ms in DS but want to continue my studies further will phd be a wise option if I want to work in industry and not planning to go into academia?\n Or will MBA be a good option since DS needs some buisness knowledge?', 'i posted this comment below an other video in data science.\ni saw that both you and this guy are interested in data science, so i woud like to listen also your tips.\nI have a question about data science filed: do you think that a bachelor degree in statistic is more useful than a computer science degree for go into this field? in my country statistic is a sub field of social scinece and there are only few course of computer science,just databases,fundametal programming and statiscal sw. \nA computer scientist has more skills in programming,they study for example more sw exams  (sw enginners,operation system ) but less statistic,probability ecc.\nI read that company prefer more computer scientist beacause they dont nedd statistician that are expert in hard modelling,math ecc but they usually ""suck"" in it field,like programming ecc.  but they need only basic knowledge of statistic and a lot of It skills.\nSo wht do you think, is a good investimetn a bachelor in statisitic or is better a computer science degree? there are a lot of master degree in data science from both accademical course, a lot of people with a bachelour in computer science go in to statistic and viceversa.\ni would like to have your opinion about this tips.\nthanks.\nregard from italy :)', 'I am interested in field of x-informatics  or data driven science or computational science(which has a major chunk of data science).How would you recommend me to proceed?']"
lsXWVPzwZPk,"[""Thanks for watching everyone! To have your resume or projects reviewed for the series, please comment  below and email me at kenjee.ds@gmail.com. I got locked out of my personal website so I haven't made the changes on there yet. Soon to come https://kennethjee.com/resume/"", 'Thankyou for such informative content! Ken Jee! 🙌❤️ I would highly appreciate it if you can review my resume since i am also aspiring to be a Data Scientist in the future 😊', 'Actually you can spell check in illustrator. I use illustrator myself btw and there is spell check.\nGo to Edit > Check Spelling', 'Hi Ken. Your advices are really helpful and your work is praiseworthy. Just wondering if you could make a video on how to write a cover letter..Thanks..', ""Ok, I see your real background is in Economics, and then you've moved to Data Science with a master degree, interesting... I'm a chemical engineer finishing my PhD in process control engineering this year, currently thinking about DS... thanks for your videos man"", 'You’re a LEGEND Ken!! I only discovered your channel today and I am HOOKED! I started learning to code (in python) 2 weeks ago and am starting my first k-means clustering project with a dataset about penguins today!! Thanks to your videos (and introducing me to Kaggle), I’m feeling so much less terrified!! Keep up the amazing content - I feel so motivated thanks to you!! 👏👏👏👏', 'Helpful Tip for Adobe Illustrator (CS6 version is what I use but will still have it in other versions): They do have spell check.  You just click on the top menu bar ""Edit > Check Spelling"" or Ctrl+I for the shortcut.  Coming from an art background, I would still advise giving Adobe Illustrator another shot.  It takes a bit getting used to but you will always have more control with programs like this that are meant for better, professional design.  Great videos, love the content.', 'Your videos are so informative! You brought up a lot of good points and it was nice to see Dos as well as Don\'ts. I haven\'t watched many of your videos yet, but I am interested in your thoughts about how one gains ""domain knowledge"" as I have noticed it is not discussed often in online materials (but it is often mentioned in my MS data science program). If you already have a video about this, I will make sure to search further!\n\nWhen I started my program, I was sure I wanted to work in marketing research (I have a BBA), but now I\'m distracted by all of the shiny new concepts I can learn in school. Now, I\'m considering a second master\'s and not sure if I should do computer science, software engineering or marketing research. Decisions, decisions, but 5 AM probably isn\'t the best time to be making life decisions.... 😂', 'Cool video , but why three clocks?', 'Hi Ken! Thanks for this amazing video! Can I ask you where you did your resume? I mean which program or web site you can recommend and why? I know you mentioned MS Word, but it very poor on design.']"
AqPquogHwq0,"['Thanks for watching everyone! The resources I mentioned in the video! \nFree kaggle micro courses: https://www.kaggle.com/learn/overview\n365 Data Science:\n20% Discount on one month: https://365datascience.pxf.io/Z7gXQ\r\n\r47% off one year: https://365datascience.pxf.io/JG3yR\n (Affiliate Links)', 'People are confused by inner words and outside noise about when to start, stop or continue certain work. The right answer is \r\nhttps://www.youtube.com/watch?v=i8cG1xfSyIQ', ""I'm hooked to your channel. Your content is relevant and has offered me insights and motivation on this journey that I started one year ago. Thank you very much for sharing your time and knowledge..."", 'All the things you said really helped me in my journey of DS.', 'How do you maintain notes during learning or building projects of data science? I think video or audio recording works better for me....', ""Thank you for your videos, Ken! I don't have any math background besides Stats 101. What level of stats would be helpful to get started in data science?"", ""I greatly appreciate your channel.  I am always trying to figure out if it's best to concentrate on learning how to use one tool like Pyramid and be proficient, especially when you don't quite have the time to learn to code as well.  What's your take?"", 'Free courses of data Science please...', 'ken Jee sir ,,,what are the things should i learn to become a data scientist ...', 'Hi Ken, I am an Entrepreneur in manufacturing and holds a masters degree in manufacturing as well. Due to pandemic I had to close my business and am looking for opportunities in data science. I have completed few courses including the zero to mastery course by Daniel bourke which helped me create a lot of interest in this field. I am hoping to relate data science with manufacturing. Can you advise me about the same. Is it possible to find a job in data science as I am from a different educational background?']"
